datetime,datr,devaddr,fcnt,freq,lsnr,rssi,current
2025-07-24T18:24:24Z,SF12BW125,CCCCDDDD,5291,917.8,-0.8,-114,1.046799
2025-07-24T18:24:57Z,SF12BW125,CCCCDDDD,5292,917.2,-1.8,-115,1.037378
2025-07-24T18:25:30Z,SF12BW125,CCCCDDDD,5293,918.0,2.2,-112,1.041758
2025-07-24T18:26:04Z,SF12BW125,CCCCDDDD,5294,917.0,0.8,-113,1.046469
2025-07-24T18:26:37Z,SF12BW125,CCCCDDDD,5295,918.2,1.5,-114,1.062371
2025-07-24T18:27:10Z,SF12BW125,CCCCDDDD,5296,918.2,-0.8,-114,1.064354
2025-07-24T18:27:43Z,SF12BW125,CCCCDDDD,5297,917.0,0.2,-114,0.031157
2025-07-24T18:28:17Z,SF12BW125,CCCCDDDD,5298,917.2,-0.5,-113,0.027832
2025-07-24T18:28:50Z,SF12BW125,CCCCDDDD,5299,917.4,-7.5,-115,0.023810
2025-07-24T18:29:24Z,SF12BW125,CCCCDDDD,5300,918.0,3.2,-113,0.026529
2025-07-24T18:29:57Z,SF12BW125,CCCCDDDD,5301,916.8,-8.8,-115,0.027824
2025-07-24T18:30:31Z,SF12BW125,CCCCDDDD,5302,917.8,2.8,-112,1.070092
2025-07-24T18:31:04Z,SF12BW125,CCCCDDDD,5303,917.6,3.5,-112,1.029081
2025-07-24T18:31:37Z,SF12BW125,CCCCDDDD,5304,917.8,4.0,-109,1.047733
2025-07-24T18:32:11Z,SF12BW125,CCCCDDDD,5305,918.2,1.2,-111,1.065797
2025-07-24T18:32:44Z,SF12BW125,CCCCDDDD,5306,918.0,4.2,-110,1.067511
2025-07-24T18:33:18Z,SF12BW125,CCCCDDDD,5307,916.8,-2.0,-116,1.066947
2025-07-24T18:33:51Z,SF12BW125,CCCCDDDD,5308,917.2,1.0,-113,1.080936
2025-07-24T18:35:31Z,SF12BW125,CCCCDDDD,5311,917.6,2.0,-114,1.056231
2025-07-24T18:36:05Z,SF12BW125,CCCCDDDD,5312,918.2,-6.2,-117,1.053756
2025-07-24T18:36:38Z,SF12BW125,CCCCDDDD,5313,917.0,0.0,-110,1.050494
2025-07-24T18:37:12Z,SF12BW125,CCCCDDDD,5314,918.0,-4.5,-117,1.049213
2025-07-24T18:38:18Z,SF12BW125,CCCCDDDD,5316,917.6,0.8,-114,1.059000
2025-07-24T18:38:52Z,SF12BW125,CCCCDDDD,5317,917.2,0.8,-112,1.068295
2025-07-24T18:39:25Z,SF12BW125,CCCCDDDD,5318,917.4,-5.8,-115,1.067690
2025-07-24T18:39:59Z,SF12BW125,CCCCDDDD,5319,916.8,-7.5,-118,1.058829
2025-07-24T18:40:32Z,SF12BW125,CCCCDDDD,5320,917.2,-6.5,-117,1.064077
2025-07-24T18:41:06Z,SF12BW125,CCCCDDDD,5321,917.4,-16.0,-118,1.057337
2025-07-24T18:41:39Z,SF12BW125,CCCCDDDD,5322,918.2,-0.8,-115,1.053764
2025-07-24T18:42:12Z,SF12BW125,CCCCDDDD,5323,917.0,2.0,-112,1.072355
2025-07-24T18:42:46Z,SF12BW125,CCCCDDDD,5324,918.0,2.5,-115,1.068850
2025-07-24T18:43:19Z,SF12BW125,CCCCDDDD,5325,917.8,0.8,-112,1.067654
2025-07-24T18:44:26Z,SF12BW125,CCCCDDDD,5327,917.6,2.8,-114,1.063112
2025-07-24T18:45:00Z,SF12BW125,CCCCDDDD,5328,917.0,2.2,-111,1.050343
2025-07-24T18:45:33Z,SF12BW125,CCCCDDDD,5329,917.4,0.5,-113,1.052695
2025-07-24T18:46:06Z,SF12BW125,CCCCDDDD,5330,917.2,1.0,-113,1.055510
2025-07-24T18:47:13Z,SF12BW125,CCCCDDDD,5332,917.8,1.8,-112,1.047894
2025-07-24T18:47:47Z,SF12BW125,CCCCDDDD,5333,917.6,2.2,-110,1.042934
2025-07-24T18:48:20Z,SF12BW125,CCCCDDDD,5334,918.0,2.2,-111,0.024229
2025-07-24T18:48:54Z,SF12BW125,CCCCDDDD,5335,918.2,3.0,-113,0.024138
2025-07-24T18:49:27Z,SF12BW125,CCCCDDDD,5336,918.2,1.8,-111,0.029228
2025-07-24T18:50:00Z,SF12BW125,CCCCDDDD,5337,917.2,-1.2,-113,0.029457
2025-07-24T18:50:34Z,SF12BW125,CCCCDDDD,5338,917.8,3.0,-110,0.029496
2025-07-24T18:51:07Z,SF12BW125,CCCCDDDD,5339,917.0,1.8,-113,1.078004
2025-07-24T18:51:41Z,SF12BW125,CCCCDDDD,5340,916.8,-1.0,-115,1.005275
2025-07-24T18:52:14Z,SF12BW125,CCCCDDDD,5341,917.4,-1.0,-115,1.055427
2025-07-24T18:52:48Z,SF12BW125,CCCCDDDD,5342,918.0,0.5,-113,1.073537
2025-07-24T18:53:21Z,SF12BW125,CCCCDDDD,5343,917.6,2.2,-113,1.084260
2025-07-24T18:53:54Z,SF12BW125,CCCCDDDD,5344,917.6,1.0,-117,1.085904
2025-07-24T18:54:28Z,SF12BW125,CCCCDDDD,5345,917.8,1.5,-112,1.084003
2025-07-24T18:55:01Z,SF12BW125,CCCCDDDD,5346,917.0,0.2,-115,1.085210
2025-07-24T18:55:35Z,SF12BW125,CCCCDDDD,5347,917.2,0.5,-115,1.057479
2025-07-24T18:56:08Z,SF12BW125,CCCCDDDD,5348,918.2,2.2,-114,1.061978
2025-07-24T18:56:41Z,SF12BW125,CCCCDDDD,5349,917.4,1.2,-114,1.060174
2025-07-24T18:57:15Z,SF12BW125,CCCCDDDD,5350,918.0,3.2,-115,1.058346
2025-07-24T18:57:48Z,SF12BW125,CCCCDDDD,5351,916.8,1.5,-112,1.046653
2025-07-24T18:58:22Z,SF12BW125,CCCCDDDD,5352,918.2,2.5,-117,1.045494
2025-07-24T18:58:55Z,SF12BW125,CCCCDDDD,5353,917.6,4.2,-111,1.041370
2025-07-24T18:59:29Z,SF12BW125,CCCCDDDD,5354,917.4,2.5,-115,1.043950
2025-07-24T19:00:02Z,SF12BW125,CCCCDDDD,5355,917.2,2.2,-112,1.045469
2025-07-24T19:00:35Z,SF12BW125,CCCCDDDD,5356,916.8,0.0,-119,1.042227
2025-07-24T19:01:09Z,SF12BW125,CCCCDDDD,5357,918.0,2.5,-113,1.061002
2025-07-24T19:01:42Z,SF12BW125,CCCCDDDD,5358,917.0,0.0,-119,1.054206
2025-07-24T19:02:16Z,SF12BW125,CCCCDDDD,5359,917.8,3.5,-112,1.047956
2025-07-24T19:02:48Z,SF12BW125,CCCCDDDD,5360,917.2,1.0,-113,1.043855
2025-07-24T19:03:22Z,SF12BW125,CCCCDDDD,5361,917.4,2.0,-112,1.050403
2025-07-24T19:03:55Z,SF12BW125,CCCCDDDD,5362,916.8,-4.0,-119,1.071410
2025-07-24T19:04:28Z,SF12BW125,CCCCDDDD,5363,918.0,1.8,-112,1.091046
2025-07-24T19:05:02Z,SF12BW125,CCCCDDDD,5364,918.2,0.2,-113,1.102148
2025-07-24T19:05:35Z,SF12BW125,CCCCDDDD,5365,917.8,2.5,-113,1.094227
2025-07-24T19:06:42Z,SF12BW125,CCCCDDDD,5367,917.6,3.0,-113,1.078224
2025-07-24T19:07:16Z,SF12BW125,CCCCDDDD,5368,917.6,2.5,-112,1.058373
2025-07-24T19:07:49Z,SF12BW125,CCCCDDDD,5369,918.0,1.0,-114,1.056006
2025-07-24T19:08:22Z,SF12BW125,CCCCDDDD,5370,917.2,-1.0,-114,1.045274
2025-07-24T19:08:56Z,SF12BW125,CCCCDDDD,5371,916.8,0.0,-114,1.049042
2025-07-24T19:09:29Z,SF12BW125,CCCCDDDD,5372,917.4,-4.2,-114,1.053546
2025-07-24T19:10:03Z,SF12BW125,CCCCDDDD,5373,917.8,1.5,-113,1.061806
2025-07-24T19:10:36Z,SF12BW125,CCCCDDDD,5374,917.0,0.5,-112,1.054540
2025-07-24T19:12:16Z,SF12BW125,CCCCDDDD,5377,917.0,3.8,-115,1.037268
2025-07-24T19:12:50Z,SF12BW125,CCCCDDDD,5378,917.4,0.8,-115,0.024654
2025-07-24T19:13:23Z,SF12BW125,CCCCDDDD,5379,918.2,1.2,-117,0.024589
2025-07-24T19:13:57Z,SF12BW125,CCCCDDDD,5380,916.8,1.0,-119,0.026475
2025-07-24T19:14:30Z,SF12BW125,CCCCDDDD,5381,918.0,0.2,-115,0.026761
2025-07-24T19:15:04Z,SF12BW125,CCCCDDDD,5382,917.2,0.5,-115,0.026840
2025-07-24T19:15:37Z,SF12BW125,CCCCDDDD,5383,917.8,2.2,-117,0.026853
2025-07-24T19:16:10Z,SF12BW125,CCCCDDDD,5384,916.8,-1.2,-119,0.026777
2025-07-24T19:16:44Z,SF12BW125,CCCCDDDD,5385,917.2,0.0,-117,1.023184
2025-07-24T19:17:17Z,SF12BW125,CCCCDDDD,5386,918.0,2.5,-117,1.022012
2025-07-24T19:17:51Z,SF12BW125,CCCCDDDD,5387,917.6,0.8,-117,1.055652
2025-07-24T19:18:24Z,SF12BW125,CCCCDDDD,5388,917.8,0.2,-119,1.059872
2025-07-24T19:18:58Z,SF12BW125,CCCCDDDD,5389,918.2,1.5,-114,1.062167
2025-07-24T19:19:31Z,SF12BW125,CCCCDDDD,5390,917.0,0.8,-115,1.060171
2025-07-24T19:20:04Z,SF12BW125,CCCCDDDD,5391,917.4,-2.8,-115,1.068849
2025-07-24T19:20:38Z,SF12BW125,CCCCDDDD,5392,917.2,1.8,-111,1.065815
2025-07-24T19:21:10Z,SF12BW125,CCCCDDDD,5393,918.0,1.2,-115,1.054259
2025-07-24T19:21:44Z,SF12BW125,CCCCDDDD,5394,916.8,-0.2,-116,1.056449
2025-07-24T19:22:17Z,SF12BW125,CCCCDDDD,5395,917.8,1.8,-114,1.062250
2025-07-24T19:22:51Z,SF12BW125,CCCCDDDD,5396,917.6,1.5,-113,1.067314
2025-07-24T19:23:24Z,SF12BW125,CCCCDDDD,5397,918.2,1.8,-114,1.064015
2025-07-24T19:23:58Z,SF12BW125,CCCCDDDD,5398,917.4,0.2,-113,1.075240
2025-07-24T19:24:31Z,SF12BW125,CCCCDDDD,5399,917.0,0.0,-113,1.052652
2025-07-24T19:25:04Z,SF12BW125,CCCCDDDD,5400,917.2,1.8,-111,1.043962
2025-07-24T19:25:38Z,SF12BW125,CCCCDDDD,5401,918.2,1.2,-112,1.043765
2025-07-24T19:26:11Z,SF12BW125,CCCCDDDD,5402,917.4,1.5,-113,0.266189
2025-07-24T19:26:45Z,SF12BW125,CCCCDDDD,5403,917.8,2.5,-114,0.033175
2025-07-24T19:27:18Z,SF12BW125,CCCCDDDD,5404,918.0,1.5,-110,0.033436
2025-07-24T19:27:52Z,SF12BW125,CCCCDDDD,5405,917.6,2.8,-112,0.034488
2025-07-24T19:28:25Z,SF12BW125,CCCCDDDD,5406,917.0,3.0,-112,0.033223
2025-07-24T19:28:58Z,SF12BW125,CCCCDDDD,5407,916.8,-0.5,-114,0.037007
2025-07-24T19:29:32Z,SF12BW125,CCCCDDDD,5408,916.8,-1.0,-119,1.074550
2025-07-24T19:30:05Z,SF12BW125,CCCCDDDD,5409,918.0,2.0,-117,0.999995
2025-07-24T19:30:39Z,SF12BW125,CCCCDDDD,5410,917.0,0.0,-115,1.027100
2025-07-24T19:31:12Z,SF12BW125,CCCCDDDD,5411,917.2,1.2,-115,1.048798
2025-07-24T19:31:46Z,SF12BW125,CCCCDDDD,5412,917.4,-0.2,-119,1.055646
2025-07-24T19:32:19Z,SF12BW125,CCCCDDDD,5413,918.2,0.5,-114,1.062000
2025-07-24T19:32:52Z,SF12BW125,CCCCDDDD,5414,917.8,2.5,-117,1.062256
2025-07-24T19:33:26Z,SF12BW125,CCCCDDDD,5415,917.6,4.2,-113,1.050427
2025-07-24T19:33:59Z,SF12BW125,CCCCDDDD,5416,916.8,-0.5,-120,1.022460
2025-07-24T19:34:33Z,SF12BW125,CCCCDDDD,5417,917.6,3.2,-113,1.047100
2025-07-24T19:35:06Z,SF12BW125,CCCCDDDD,5418,917.2,-0.5,-117,1.048018
2025-07-24T19:35:40Z,SF12BW125,CCCCDDDD,5419,918.0,1.5,-115,1.047177
2025-07-24T19:36:13Z,SF12BW125,CCCCDDDD,5420,917.4,0.0,-117,1.053642
2025-07-24T19:36:46Z,SF12BW125,CCCCDDDD,5421,917.0,-0.2,-114,1.065860
2025-07-24T19:37:20Z,SF12BW125,CCCCDDDD,5422,918.2,-7.0,-119,1.058735
2025-07-24T19:37:53Z,SF12BW125,CCCCDDDD,5423,917.8,-1.2,-117,1.014012
2025-07-24T19:39:00Z,SF12BW125,CCCCDDDD,5425,917.2,-2.5,-114,0.036709
2025-07-24T19:39:33Z,SF12BW125,CCCCDDDD,5426,918.2,-2.2,-117,0.037247
2025-07-24T19:40:07Z,SF12BW125,CCCCDDDD,5427,917.8,-2.0,-115,0.032860
2025-07-24T19:40:40Z,SF12BW125,CCCCDDDD,5428,917.0,0.5,-113,0.033205
2025-07-24T19:41:14Z,SF12BW125,CCCCDDDD,5429,917.4,-2.2,-114,1.053376
2025-07-24T19:41:47Z,SF12BW125,CCCCDDDD,5430,917.6,1.8,-113,1.024698
2025-07-24T19:42:21Z,SF12BW125,CCCCDDDD,5431,918.0,2.0,-114,1.056503
2025-07-24T19:42:54Z,SF12BW125,CCCCDDDD,5432,917.4,-0.5,-113,1.073128
2025-07-24T19:44:01Z,SF12BW125,CCCCDDDD,5434,917.0,-0.5,-114,1.081761
2025-07-24T19:44:34Z,SF12BW125,CCCCDDDD,5435,918.2,-0.8,-115,1.075379
2025-07-24T19:45:08Z,SF12BW125,CCCCDDDD,5436,917.8,2.8,-114,1.069625
2025-07-24T19:45:41Z,SF12BW125,CCCCDDDD,5437,916.8,0.0,-117,1.075844
2025-07-24T19:46:15Z,SF12BW125,CCCCDDDD,5438,918.0,-5.0,-115,1.072535
2025-07-24T19:46:48Z,SF12BW125,CCCCDDDD,5439,917.6,2.0,-115,1.070542
2025-07-24T19:47:21Z,SF12BW125,CCCCDDDD,5440,918.2,-0.2,-115,1.065967
2025-07-24T19:47:55Z,SF12BW125,CCCCDDDD,5441,917.0,0.5,-117,1.059286
2025-07-24T19:48:28Z,SF12BW125,CCCCDDDD,5442,916.8,0.0,-119,1.058373
2025-07-24T19:49:02Z,SF12BW125,CCCCDDDD,5443,917.4,-1.0,-115,1.051264
2025-07-24T19:49:35Z,SF12BW125,CCCCDDDD,5444,918.0,1.8,-114,1.047517
2025-07-24T19:50:09Z,SF12BW125,CCCCDDDD,5445,917.8,0.2,-115,1.047004
2025-07-24T19:50:42Z,SF12BW125,CCCCDDDD,5446,917.2,-2.2,-119,1.046453
2025-07-24T19:51:15Z,SF12BW125,CCCCDDDD,5447,917.6,0.0,-114,1.053218
2025-07-24T19:51:49Z,SF12BW125,CCCCDDDD,5448,918.0,1.5,-117,1.048922
2025-07-24T19:52:22Z,SF12BW125,CCCCDDDD,5449,917.4,0.2,-115,1.045192
2025-07-24T19:52:56Z,SF12BW125,CCCCDDDD,5450,917.8,3.0,-117,0.036710
2025-07-24T19:53:29Z,SF12BW125,CCCCDDDD,5451,918.2,1.0,-117,0.036433
2025-07-24T19:54:02Z,SF12BW125,CCCCDDDD,5452,917.0,2.2,-117,0.037236
2025-07-24T19:54:36Z,SF12BW125,CCCCDDDD,5453,916.8,-1.2,-119,0.032856
2025-07-24T19:55:09Z,SF12BW125,CCCCDDDD,5454,917.2,1.8,-115,0.032973
2025-07-24T19:55:43Z,SF12BW125,CCCCDDDD,5455,917.6,0.8,-115,0.033371
2025-07-24T19:56:16Z,SF12BW125,CCCCDDDD,5456,917.0,-1.2,-115,0.033355
2025-07-24T19:56:50Z,SF12BW125,CCCCDDDD,5457,918.2,0.8,-114,0.035174
2025-07-24T19:57:22Z,SF12BW125,CCCCDDDD,5458,917.2,1.5,-111,0.798595
2025-07-24T19:57:56Z,SF12BW125,CCCCDDDD,5459,917.4,-2.2,-115,0.980018
2025-07-24T19:58:29Z,SF12BW125,CCCCDDDD,5460,917.8,0.2,-113,1.014128
2025-07-24T19:59:02Z,SF12BW125,CCCCDDDD,5461,917.6,0.0,-115,1.046713
2025-07-24T19:59:36Z,SF12BW125,CCCCDDDD,5462,918.0,1.2,-113,1.034552
2025-07-24T20:00:09Z,SF12BW125,CCCCDDDD,5463,916.8,-5.5,-117,1.038541
2025-07-24T20:00:43Z,SF12BW125,CCCCDDDD,5464,917.2,-0.8,-113,1.037143
2025-07-24T20:01:16Z,SF12BW125,CCCCDDDD,5465,917.4,-7.0,-119,1.018096
2025-07-24T20:01:49Z,SF12BW125,CCCCDDDD,5466,917.6,-0.5,-113,1.016474
2025-07-24T20:02:23Z,SF12BW125,CCCCDDDD,5467,917.0,-5.5,-118,1.019669
2025-07-24T20:02:56Z,SF12BW125,CCCCDDDD,5468,918.2,-7.8,-118,1.016245
2025-07-24T20:03:30Z,SF12BW125,CCCCDDDD,5469,916.8,-2.8,-117,1.013668
2025-07-24T20:04:03Z,SF12BW125,CCCCDDDD,5470,918.0,-5.5,-119,1.016767
2025-07-24T20:04:37Z,SF12BW125,CCCCDDDD,5471,917.8,-4.5,-116,1.008115
2025-07-24T20:05:10Z,SF12BW125,CCCCDDDD,5472,917.8,-1.0,-119,1.003848
2025-07-24T20:05:43Z,SF12BW125,CCCCDDDD,5473,917.6,-0.8,-115,1.005126
2025-07-24T20:06:17Z,SF12BW125,CCCCDDDD,5474,917.0,-4.8,-117,0.032036
2025-07-24T20:06:50Z,SF12BW125,CCCCDDDD,5475,918.2,-5.5,-119,0.031648
2025-07-24T20:07:24Z,SF12BW125,CCCCDDDD,5476,917.2,-2.8,-119,0.031910
2025-07-24T20:07:57Z,SF12BW125,CCCCDDDD,5477,916.8,-0.2,-120,0.032004
2025-07-24T20:08:31Z,SF12BW125,CCCCDDDD,5478,917.4,0.5,-115,0.033491
2025-07-24T20:09:04Z,SF12BW125,CCCCDDDD,5479,918.0,0.0,-115,0.028077
2025-07-24T20:09:37Z,SF12BW125,CCCCDDDD,5480,917.4,-1.0,-119,0.028334
2025-07-24T20:10:11Z,SF12BW125,CCCCDDDD,5481,916.8,-12.8,-118,0.672291
2025-07-24T20:10:44Z,SF12BW125,CCCCDDDD,5482,918.2,0.2,-117,0.946828
2025-07-24T20:11:18Z,SF12BW125,CCCCDDDD,5483,917.0,-1.5,-115,0.974753
2025-07-24T20:11:51Z,SF12BW125,CCCCDDDD,5484,917.8,-4.0,-117,0.993207
2025-07-24T20:12:25Z,SF12BW125,CCCCDDDD,5485,917.6,-1.0,-117,1.011555
2025-07-24T20:12:58Z,SF12BW125,CCCCDDDD,5486,918.0,-0.2,-117,1.012318
2025-07-24T20:14:05Z,SF12BW125,CCCCDDDD,5488,917.8,-4.2,-115,1.011535
2025-07-24T20:14:38Z,SF12BW125,CCCCDDDD,5489,918.2,-10.2,-119,1.008161
2025-07-24T20:15:12Z,SF12BW125,CCCCDDDD,5490,917.4,-8.0,-116,1.005784
2025-07-24T20:15:44Z,SF12BW125,CCCCDDDD,5491,918.0,-0.2,-115,1.023338
2025-07-24T20:16:18Z,SF12BW125,CCCCDDDD,5492,917.2,-6.5,-117,1.020931
2025-07-24T20:17:58Z,SF12BW125,CCCCDDDD,5495,916.8,-6.0,-119,1.013599
2025-07-24T20:18:31Z,SF12BW125,CCCCDDDD,5496,917.6,-11.8,-119,1.011671
2025-07-24T20:19:05Z,SF12BW125,CCCCDDDD,5497,917.4,-15.0,-117,1.009979
2025-07-24T20:19:38Z,SF12BW125,CCCCDDDD,5498,917.8,-12.2,-119,1.001920
2025-07-24T20:20:12Z,SF12BW125,CCCCDDDD,5499,917.0,-4.8,-118,1.012269
2025-07-24T20:20:45Z,SF12BW125,CCCCDDDD,5500,918.0,-0.5,-114,1.012037
2025-07-24T20:21:19Z,SF12BW125,CCCCDDDD,5501,917.2,-4.0,-115,1.005025
2025-07-24T20:21:52Z,SF12BW125,CCCCDDDD,5502,916.8,-4.5,-118,1.002114
2025-07-24T20:22:25Z,SF12BW125,CCCCDDDD,5503,918.2,1.5,-115,0.999889
2025-07-24T20:22:59Z,SF12BW125,CCCCDDDD,5504,917.6,-2.5,-119,0.031672
2025-07-24T20:23:32Z,SF12BW125,CCCCDDDD,5505,918.2,-1.2,-119,0.031842
2025-07-24T20:24:06Z,SF12BW125,CCCCDDDD,5506,917.2,-7.5,-118,0.032550
2025-07-24T20:24:39Z,SF12BW125,CCCCDDDD,5507,917.8,-0.5,-114,0.027949
2025-07-24T20:25:13Z,SF12BW125,CCCCDDDD,5508,917.0,-14.8,-118,0.028467
2025-07-24T20:25:46Z,SF12BW125,CCCCDDDD,5509,917.4,-5.5,-117,0.028430
2025-07-24T20:26:19Z,SF12BW125,CCCCDDDD,5510,916.8,-10.2,-118,0.028405
2025-07-24T20:26:53Z,SF12BW125,CCCCDDDD,5511,918.0,-9.2,-117,0.901808
2025-07-24T20:27:26Z,SF12BW125,CCCCDDDD,5512,918.2,-8.2,-119,0.945102
2025-07-24T20:28:33Z,SF12BW125,CCCCDDDD,5514,917.6,-4.5,-120,0.990833
2025-07-24T20:29:40Z,SF12BW125,CCCCDDDD,5516,918.0,-2.8,-115,0.998143
2025-07-24T20:30:13Z,SF12BW125,CCCCDDDD,5517,917.8,-5.2,-119,0.999213
2025-07-24T20:30:47Z,SF12BW125,CCCCDDDD,5518,917.2,-12.0,-117,0.996414
2025-07-24T20:31:20Z,SF12BW125,CCCCDDDD,5519,917.4,-4.2,-118,0.989132
2025-07-24T20:31:54Z,SF12BW125,CCCCDDDD,5520,916.8,-0.8,-117,0.989833
2025-07-24T20:32:27Z,SF12BW125,CCCCDDDD,5521,917.6,-5.0,-118,0.988382
2025-07-24T20:33:00Z,SF12BW125,CCCCDDDD,5522,917.0,-2.0,-114,0.988646
2025-07-24T20:33:34Z,SF12BW125,CCCCDDDD,5523,917.8,-5.2,-118,0.987931
2025-07-24T20:34:07Z,SF12BW125,CCCCDDDD,5524,918.2,-0.2,-114,0.987179
2025-07-24T20:34:41Z,SF12BW125,CCCCDDDD,5525,917.4,-0.2,-114,0.028097
2025-07-24T20:35:14Z,SF12BW125,CCCCDDDD,5526,918.0,1.5,-113,0.029700
2025-07-24T20:35:48Z,SF12BW125,CCCCDDDD,5527,917.2,-2.5,-114,0.030781
2025-07-24T20:36:21Z,SF12BW125,CCCCDDDD,5528,916.8,-5.8,-117,0.030817
2025-07-24T20:36:54Z,SF12BW125,CCCCDDDD,5529,918.0,-1.2,-115,0.018507
2025-07-24T20:37:28Z,SF12BW125,CCCCDDDD,5530,918.2,-2.5,-115,0.007006
2025-07-24T20:38:01Z,SF12BW125,CCCCDDDD,5531,917.6,0.8,-115,0.008873
2025-07-24T20:38:35Z,SF12BW125,CCCCDDDD,5532,917.2,-0.8,-113,0.002609
2025-07-24T20:39:08Z,SF12BW125,CCCCDDDD,5533,917.8,1.0,-115,0.002818
2025-07-24T20:39:42Z,SF12BW125,CCCCDDDD,5534,917.4,-1.2,-114,0.006570
2025-07-24T20:40:15Z,SF12BW125,CCCCDDDD,5535,917.0,-4.2,-117,0.006570
2025-07-24T20:40:48Z,SF12BW125,CCCCDDDD,5536,917.2,0.2,-115,0.006567
2025-07-24T20:41:22Z,SF12BW125,CCCCDDDD,5537,918.2,-0.8,-120,0.006556
2025-07-24T20:41:55Z,SF12BW125,CCCCDDDD,5538,917.4,-4.2,-119,0.006625
2025-07-24T20:42:29Z,SF12BW125,CCCCDDDD,5539,917.6,0.5,-115,0.007006
2025-07-24T20:43:02Z,SF12BW125,CCCCDDDD,5540,916.8,-6.0,-119,0.007012
2025-07-24T20:43:36Z,SF12BW125,CCCCDDDD,5541,917.0,-4.2,-117,0.006995
2025-07-24T20:44:09Z,SF12BW125,CCCCDDDD,5542,917.8,-0.5,-119,0.007275
2025-07-24T20:44:42Z,SF12BW125,CCCCDDDD,5543,918.0,1.8,-114,0.007554
2025-07-24T20:45:16Z,SF12BW125,CCCCDDDD,5544,917.8,-4.2,-115,0.005980
2025-07-24T20:45:49Z,SF12BW125,CCCCDDDD,5545,917.2,-3.8,-115,0.003782
2025-07-24T20:46:23Z,SF12BW125,CCCCDDDD,5546,917.0,-4.0,-119,0.008579
2025-07-24T20:46:56Z,SF12BW125,CCCCDDDD,5547,918.0,0.5,-113,0.008963
2025-07-24T20:47:29Z,SF12BW125,CCCCDDDD,5548,916.8,-4.2,-119,0.008726
2025-07-24T20:48:03Z,SF12BW125,CCCCDDDD,5549,917.6,1.0,-115,0.008740
2025-07-24T20:48:36Z,SF12BW125,CCCCDDDD,5550,918.2,-4.2,-119,0.013970
2025-07-24T20:49:10Z,SF12BW125,CCCCDDDD,5551,917.4,-1.5,-117,0.008313
2025-07-24T20:49:43Z,SF12BW125,CCCCDDDD,5552,917.6,-0.5,-116,0.007891
2025-07-24T20:50:17Z,SF12BW125,CCCCDDDD,5553,918.0,-2.2,-117,0.007979
2025-07-24T20:51:23Z,SF12BW125,CCCCDDDD,5555,917.8,-1.0,-115,0.007965
2025-07-24T20:51:56Z,SF12BW125,CCCCDDDD,5556,916.8,-10.2,-119,0.009639
2025-07-24T20:52:28Z,SF12BW125,CCCCDDDD,5557,917.2,-3.5,-115,0.004180
2025-07-24T20:53:02Z,SF12BW125,CCCCDDDD,5558,918.2,-4.0,-116,0.004318
2025-07-24T20:53:35Z,SF12BW125,CCCCDDDD,5559,917.4,-1.5,-114,0.015499
2025-07-24T20:54:09Z,SF12BW125,CCCCDDDD,5560,917.8,-1.2,-114,0.008812
2025-07-24T20:54:42Z,SF12BW125,CCCCDDDD,5561,917.0,0.5,-117,0.009086
2025-07-24T20:55:16Z,SF12BW125,CCCCDDDD,5562,918.0,0.8,-113,0.008884
2025-07-24T20:55:49Z,SF12BW125,CCCCDDDD,5563,917.2,-0.2,-114,0.006414
2025-07-24T20:56:22Z,SF12BW125,CCCCDDDD,5564,917.6,0.8,-112,0.006427
2025-07-24T20:56:56Z,SF12BW125,CCCCDDDD,5565,916.8,-4.5,-119,0.006414
2025-07-24T20:57:29Z,SF12BW125,CCCCDDDD,5566,917.4,-2.5,-115,0.006528
2025-07-24T20:58:03Z,SF12BW125,CCCCDDDD,5567,918.2,-5.0,-119,0.006541
2025-07-24T20:58:36Z,SF12BW125,CCCCDDDD,5568,918.0,-4.8,-117,0.006170
2025-07-24T20:59:10Z,SF12BW125,CCCCDDDD,5569,917.8,0.5,-117,0.003628
2025-07-24T21:00:16Z,SF12BW125,CCCCDDDD,5571,918.2,-7.5,-116,0.009233
2025-07-24T21:00:50Z,SF12BW125,CCCCDDDD,5572,917.6,0.0,-119,0.011780
2025-07-24T21:01:23Z,SF12BW125,CCCCDDDD,5573,916.8,-4.2,-118,0.008650
2025-07-24T21:01:57Z,SF12BW125,CCCCDDDD,5574,917.4,-1.2,-117,0.008475
2025-07-24T21:02:30Z,SF12BW125,CCCCDDDD,5575,917.0,-0.8,-115,0.014787
2025-07-24T21:03:03Z,SF12BW125,CCCCDDDD,5576,917.4,-1.0,-117,0.007420
2025-07-24T21:03:37Z,SF12BW125,CCCCDDDD,5577,917.0,-0.5,-117,0.007436
2025-07-24T21:04:10Z,SF12BW125,CCCCDDDD,5578,917.2,-1.2,-119,0.017025
2025-07-24T21:04:44Z,SF12BW125,CCCCDDDD,5579,918.2,-3.5,-118,0.006743
2025-07-24T21:05:51Z,SF12BW125,CCCCDDDD,5581,917.6,0.8,-115,0.006112
2025-07-24T21:06:24Z,SF12BW125,CCCCDDDD,5582,916.8,-0.2,-120,0.003386
2025-07-24T21:06:57Z,SF12BW125,CCCCDDDD,5583,918.0,-1.2,-115,0.008355
2025-07-24T21:07:31Z,SF12BW125,CCCCDDDD,5584,917.8,0.0,-113,0.009143
